molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
Molecule53,CCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,6,2,-1,272.343,5.195,572.302,294.623,115.182,162.497,0,979.91,0,6,0.0275437,0,0.8336763,30.761,9.219,13.282,7.572,2.159,-2.944,-2.608,-4.998,800.986,-0.903,389.206,-2.494,10.423,1.453,1,-0.397,3,91.557,0,0,76.796,3,0,10,0,10,1,20,0,0.994
Molecule53,CCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,6,2,-1,272.343,5.195,572.302,294.622,115.182,162.497,0,979.91,0,6,0.0275443,0,0.8336763,30.761,9.219,13.282,7.572,2.159,-2.944,-2.608,-4.998,800.985,-0.903,389.206,-2.494,10.423,1.453,1,-0.397,3,91.557,0,0,76.796,3,0,10,0,10,1,20,0,0.994
Molecule53,CCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,0,-2,272.343,3.019,575.651,281.175,124.383,170.093,0,979.292,1,4.75,0.0093076,0.0082515,0.8284771,30.167,9.546,13.61,7.707,2.775,-3.922,-3.475,-5.119,655.201,-1.067,313.237,-2.541,9.847,1.692,2,0.066,3,93.603,0,0,74.163,3,0,10,0,10,0,20,0,0.094
Molecule53,CCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-1,272.343,8.097,568.331,285.197,112.101,171.033,0,972.5,1,4.75,0.0674169,0.0083578,0.8352638,29.904,9.416,14.277,7.612,2.822,-3.794,-3.475,-5.013,856.737,-0.93,418.568,-2.311,9.436,1.55,2,0.051,3,95.96,0,0,70.753,3,0,10,0,10,0,20,0,0.214
Molecule54,CCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-2,286.37,5.257,607.216,326.902,117.815,162.499,0,1041.669,0,6,0.0265312,0,0.8184174,32.591,9.819,13.848,7.453,2.544,-3.443,-2.906,-5.245,756.243,-1.031,365.761,-2.446,10.424,1.454,1,-0.26,3,93.363,0,0,76.807,3,0,10,0,10,1,21,0,0.37
Molecule54,CCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-2,286.37,5.217,607.107,326.823,117.76,162.524,0,1041.406,0,6,0.0261356,0,0.8184273,32.58,9.816,13.839,7.452,2.543,-3.441,-2.906,-5.245,757.154,-1.03,366.237,-2.445,10.424,1.454,1,-0.261,3,93.365,0,0,76.799,3,0,10,0,10,1,21,0,0.372
Molecule54,CCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,0,-2,286.37,3.031,613.506,318.863,124.455,170.189,0,1045.553,1,4.75,0.0087882,0.0077424,0.8120384,32.178,10.179,14.229,7.578,3.185,-4.426,-3.752,-5.385,654.173,-1.177,312.706,-2.446,9.854,1.697,2,0.194,3,95.987,0,0,74.097,3,0,10,0,10,0,21,0,0.038
Molecule54,CCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,2,-2,286.37,8.151,606.656,314.114,120.471,172.071,0,1040.281,1,4.75,0.0638733,0.0078298,0.818445,31.985,10.118,14.922,7.548,3.184,-4.305,-3.752,-5.29,713.628,-1.118,343.534,-2.366,9.444,1.556,2,0.182,3,96.659,0,0,72.678,3,0,10,0,10,0,21,0,0.061
Molecule55,CCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,2,-2,300.397,5.765,612.781,333.834,129.688,149.259,0,1084.08,0,6,0.0306603,0,0.8328507,33.52,10.24,14.298,7.236,2.723,-3.385,-3.204,-4.948,583.535,-1.165,276.373,-2.616,10.407,1.434,1,-0.18,3,92.396,0,0,77.523,3,0,10,0,10,1,22,0,0.3
Molecule55,CCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,2,-2,300.397,5.974,635.304,348.494,131.25,155.56,0,1100.74,0,6,0.0324216,0,0.8115341,34.246,10.44,14.519,7.344,2.828,-3.812,-3.204,-5.323,563.97,-1.247,266.371,-2.622,10.42,1.425,1,-0.131,3,92.747,0,0,78.218,3,0,10,0,10,1,22,0,0.11
Molecule55,CCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,9,0,-2,300.397,2.978,634.181,350.772,115.097,168.312,0,1093.139,1,4.75,0.0081121,0.00749,0.8092244,33.422,10.568,14.572,7.331,3.501,-4.568,-4.03,-5.422,802.49,-1.151,389.996,-2.184,9.831,1.691,2,0.279,3,100,0,0,73.106,3,0,10,0,10,0,22,0,0.046
Molecule55,CCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,9,2,-2,300.397,8.097,634.994,351.631,112.461,170.903,0,1094.277,1,4.75,0.059918,0.0074804,0.8087482,33.492,10.579,15.296,7.333,3.53,-4.588,-4.03,-5.442,850.026,-1.125,415.025,-2.126,9.437,1.551,2,0.282,3,100,0,0,70.964,3,0,10,0,10,0,22,0,0.051
Molecule56,CCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,10,2,-2,328.45,5.237,710.713,430.373,117.817,162.523,0,1228.287,0,6,0.0223306,0,0.7804361,38.133,11.686,15.52,7.04,3.761,-4.916,-3.8,-5.86,756.211,-1.329,365.744,-2.158,10.426,1.456,1,0.154,3,100,0,0,76.804,3,0,10,0,10,1,24,0,0.028
Molecule56,CCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,10,2,-2,328.45,5.734,678.469,399.625,129.828,149.016,0,1205.214,0,6,0.0272796,0,0.8072563,37.081,11.394,15.367,6.953,3.512,-4.305,-3.8,-5.361,581.759,-1.367,275.464,-2.427,10.41,1.435,1,0.087,3,96.992,0,0,77.489,3,0,10,0,10,1,24,0,0.061
Molecule56,CCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,11,0,-2,328.45,3.042,707.39,413.062,124.121,170.207,0,1221.372,1,4.75,0.007578,0.0067148,0.7811564,37.288,11.941,15.812,7.14,4.288,-5.614,-4.593,-5.885,658.959,-1.456,315.179,-2.151,9.85,1.695,2,0.532,3,100,0,0,74.089,3,0,10,0,10,0,24,0,0.006
Molecule56,CCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,11,2,-2,328.45,8.145,702.054,409.586,120.314,172.153,0,1216.724,1,4.75,0.0545213,0.0067659,0.7850963,37.12,11.872,16.398,7.115,4.289,-5.518,-4.593,-5.83,716.075,-1.401,344.808,-2.074,9.441,1.556,2,0.521,3,100,0,0,72.628,3,0,10,0,10,0,24,0,0.008
Molecule57,CC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,3,2,0,244.29,5.223,499.744,221.244,116.022,162.479,0,853.366,0,6,0.0319653,0,0.8706442,27.623,8.124,12.436,8.064,1.328,-2.057,-2.012,-4.4,786.442,-0.638,381.573,-2.797,10.419,1.449,1,-0.637,3,86.547,0,0,76.782,3,0,10,0,10,1,18,0,3.413
Molecule57,CC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,3,2,0,244.29,5.208,499.551,221.392,115.663,162.496,0,853.064,0,6,0.0317915,0,0.8707759,27.611,8.119,12.428,8.061,1.328,-2.054,-2.012,-4.398,792.623,-0.634,384.816,-2.791,10.42,1.449,1,-0.638,3,86.611,0,0,76.771,3,0,10,0,10,1,18,0,3.495
Molecule57,CC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,4,0,-1,244.29,3.002,500.947,208.186,122.527,170.235,0,851.969,1,4.75,0.0105804,0.009482,0.8676047,26.999,8.421,12.706,8.177,2.012,-3.126,-2.928,-4.486,682.309,-0.763,327.268,-2.794,9.838,1.689,2,-0.123,3,89.45,0,0,74.181,3,0,10,0,10,0,18,0,0.299
Molecule57,CC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,4,2,-1,244.29,8.133,501.444,208.497,120.773,172.173,0,852.733,1,4.75,0.0775751,0.0094727,0.8672647,27.048,8.428,13.635,8.179,2.031,-3.127,-2.928,-4.501,708.94,-0.748,341.096,-2.755,9.44,1.552,2,-0.121,3,89.859,0,0,72.639,3,0,10,0,10,0,18,0,0.321
Molecule58,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,2,2,0,242.274,5.453,480.309,210.12,103.326,166.864,0,825.985,0,6,0.0360053,0,0.8863911,27.211,7.888,12.362,8.182,1.242,-1.852,-1.97,-4.166,1037.681,-0.434,514.888,-2.644,9.473,1.41,4,-0.674,3,88.2,0,0,76.676,3,0,10,0,10,1,18,0,7.735
Molecule58,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,2,2,0,242.274,5.451,480.318,210.131,103.32,166.867,0,825.994,0,6,0.0359764,0,0.8863806,27.212,7.888,12.361,8.182,1.242,-1.852,-1.97,-4.166,1037.812,-0.434,514.959,-2.644,9.473,1.409,4,-0.674,3,88.202,0,0,76.673,3,0,10,0,10,1,18,0,7.735
Molecule58,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,3,0,0,242.274,2.88,489.039,192.206,115.335,181.499,0,829.274,1,4.75,0.0099986,0.0097129,0.8728774,26.841,8.253,12.668,8.397,1.937,-3.078,-2.889,-4.455,798.329,-0.627,387.811,-2.718,9.447,1.674,4,-0.136,3,90.233,0,0,73.001,3,0,10,0,10,0,18,0,0.388
Molecule58,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,3,2,0,242.274,8.382,490.326,193.385,113.153,183.788,0,830.991,1,4.75,0.0845486,0.0096874,0.8717893,26.931,8.265,13.712,8.4,1.965,-3.1,-2.889,-4.483,837.287,-0.61,408.306,-2.669,9.363,1.54,4,-0.132,3,90.766,0,0,71.669,3,0,10,0,10,0,18,0,0.412
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-2,314.424,5.21,649.342,370.86,115.992,162.491,0,1139.465,0,6,0.023823,0,0.812504,36.504,10.757,15.174,7.542,3.194,-4.241,-3.502,-5.341,786.955,-1.03,381.843,-2.413,10.424,1.455,1,0.024,3,100,0,0,76.786,3,0,10,0,10,1,23,0,0.07
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-2,314.424,5.26,648.744,370.515,115.739,162.49,0,1138.199,0,6,0.024311,0,0.8126506,36.454,10.743,15.162,7.539,3.188,-4.23,-3.502,-5.338,791.309,-1.027,384.126,-2.408,10.425,1.455,1,0.02,3,100,0,0,76.755,3,0,10,0,10,1,23,0,0.072
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-2,314.424,5.972,644.574,358.352,131.546,154.676,0,1139.305,0,6,0.0312991,0,0.8184377,36.423,10.81,15.336,7.583,3.077,-4.151,-3.502,-5.208,560.336,-1.168,264.517,-2.727,10.421,1.423,1,0.023,3,94.152,0,0,78.326,3,0,10,0,10,1,23,0,0.042
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,7,2,-2,314.424,5.229,648.477,369.911,116.042,162.524,0,1139.626,0,6,0.0239936,0,0.8136647,36.511,10.759,15.184,7.54,3.195,-4.225,-3.502,-5.322,786.097,-1.027,381.392,-2.414,10.424,1.454,1,0.024,3,100,0,0,76.76,3,0,10,0,10,1,23,0,0.072
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,0,-2,314.424,3.05,650.788,357.658,123.129,170.002,0,1137.856,1,4.75,0.0081731,0.0072988,0.809935,35.87,11.073,15.52,7.658,3.776,-5.088,-4.311,-5.418,673.398,-1.17,322.65,-2.422,9.845,1.696,2,0.443,3,100,0,0,74.081,3,0,10,0,10,0,23,0,0.01
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,0,-2,314.424,3.068,650.009,358.679,121.113,170.216,0,1137.348,1,4.75,0.0082762,0.0073076,0.8106654,35.851,11.055,15.508,7.644,3.787,-5.074,-4.311,-5.407,703.698,-1.147,338.371,-2.384,9.847,1.697,2,0.442,3,100,0,0,74.163,3,0,10,0,10,0,23,0,0.011
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,2,-2,314.424,8.093,651.086,358.925,120.068,172.093,0,1138.326,1,4.75,0.057534,0.0072955,0.809788,35.908,11.07,16.198,7.652,3.803,-5.093,-4.311,-5.431,719.935,-1.139,346.817,-2.358,9.445,1.557,2,0.444,3,100,0,0,72.498,3,0,10,0,10,0,23,0,0.011
Molecule59,CC(C)CCCC(C)CCC1=C(O)C(=O)c2ccccc2C1=O,0,0,0,0,0,8,2,-2,314.424,8.144,651.063,357.939,121.203,171.92,0,1138.884,1,4.75,0.0582411,0.0072958,0.8100814,35.929,11.083,16.222,7.658,3.798,-5.093,-4.311,-5.425,702.309,-1.15,337.649,-2.38,9.446,1.557,2,0.446,3,100,0,0,72.64,3,0,10,0,10,0,23,0,0.011
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,0,0,0,0,0,6,2,-2,398.457,6.163,683.73,110.623,126.859,446.248,0,1265.981,0,6.5,0.0300003,0,0.827749,44.92,14.014,19.125,10.342,4.033,-4.794,-5.774,-6.447,620.726,-1.032,295.461,-1.709,9.159,1.459,2,0.3,3,100,0,0,85.094,4,0,22,0,22,1,30,0,0.125
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,0,0,0,0,0,6,2,-1,398.457,7.373,681.692,110.505,123.811,447.377,0,1263.09,0,6.5,0.0430333,0,0.8289588,44.815,13.973,19.257,10.324,4.037,-4.755,-5.774,-6.433,663.442,-0.999,317.497,-1.649,9.352,1.443,2,0.291,3,100,0,0,85.239,4,0,22,0,22,1,30,0,0.157
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,1,0,0,0,0,6,2,-2,398.457,5.928,699.472,112.074,126.943,460.455,0,1278.143,0,6.5,0.0274969,0,0.8142941,45.542,14.244,19.28,10.477,4.129,-5.092,-5.774,-6.733,619.584,-1.074,294.873,-1.661,9.378,1.447,2,0.335,3,100,0,0,86.004,4,0,22,0,22,1,30,0,0.07
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,1,0,0,0,0,6,2,-1,398.457,4.602,707.425,139.681,107.237,460.507,0,1277.709,0,6.5,0.0165751,0,0.8049565,45.525,14.12,18.986,10.362,4.262,-5.243,-5.774,-6.884,952.729,-0.901,469.482,-1.298,9.164,1.457,2,0.334,3,100,0,0,84.424,4,0,22,0,22,1,30,0,0.115
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,1,0,0,0,0,7,0,-2,398.457,2.727,710.05,125.711,115.892,468.447,0,1277.809,1,5.25,0.0058187,0.0073938,0.8020229,44.963,14.472,19.431,10.494,4.849,-6.122,-6.536,-6.969,788.671,-1.06,382.743,-1.333,9.151,1.693,3,0.762,3,100,0,0,81.896,4,0,22,0,22,0,30,1,0.014
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,3,0,0,0,0,7,0,-2,398.457,5.09,744.743,145.418,130.701,468.625,0,1313.172,1,5.25,0.0197288,0.0070494,0.7787052,46.38,14.991,20.095,10.68,4.962,-6.745,-6.536,-7.348,570.777,-1.295,269.848,-1.605,9.121,1.717,3,0.85,1,100,0,0,81.84,4,0,22,0,22,0,30,1,0.002
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,1,0,0,0,0,7,2,-2,398.457,8.436,711.276,125.526,113.378,472.372,0,1280.349,1,5.25,0.0555884,0.0073811,0.8017009,45.102,14.507,20.155,10.507,4.887,-6.144,-6.536,-6.993,833.174,-1.034,406.139,-1.273,8.955,1.559,3,0.769,3,100,0,0,80.358,4,0,22,0,22,0,30,1,0.015
Molecule60,CC(CCC1=C(O)C(=O)c2ccccc2C1=O)c3ccc(Oc4ccccc4)cc3,1,0,0,0,0,7,2,-2,398.457,9.435,722.016,113.331,120.867,487.818,0,1288.804,1,5.25,0.0690752,0.0072713,0.7932494,45.588,14.772,20.537,10.689,4.904,-6.336,-6.536,-7.204,707.489,-1.139,340.342,-1.357,9.117,1.593,3,0.788,1,100,0,0,80.521,4,0,22,0,22,0,30,1,0.008
Molecule61,OC1=C(CCCCc2ccc(Oc3ccccc3)cc2)C(=O)c4ccccc4C1=O,1,0,0,0,0,7,2,-2,398.457,5.039,728.408,112.935,132.325,483.148,0,1300.394,0,6.5,0.019525,0,0.7909949,46.007,14.71,19.268,10.517,4.263,-5.478,-5.774,-7.218,550.885,-1.268,259.697,-1.584,9.389,1.447,2,0.357,3,100,0,0,87.393,4,0,22,0,22,1,30,0,0.035
Molecule61,OC1=C(CCCCc2ccc(Oc3ccccc3)cc2)C(=O)c4ccccc4C1=O,1,0,0,0,0,7,2,-2,398.457,7.687,736.227,125.179,125.255,485.792,0,1307.672,0,6.5,0.0451841,0,0.7855116,46.324,14.767,19.677,10.506,4.363,-5.626,-5.774,-7.319,642.843,-1.212,306.856,-1.445,9.306,1.461,2,0.378,3,100,0,0,86.059,4,0,22,0,22,1,30,0,0.034
Molecule61,OC1=C(CCCCc2ccc(Oc3ccccc3)cc2)C(=O)c4ccccc4C1=O,1,0,0,0,0,8,0,-2,398.457,2.933,725.351,115.61,123.636,486.104,0,1292.23,1,5.25,0.0066554,0.0072379,0.7910008,45.067,14.819,19.467,10.483,4.904,-6.233,-6.536,-7.232,665.979,-1.236,318.81,-1.318,9.218,1.681,3,0.754,1,100,0,0,82.279,4,0,22,0,22,0,30,1,0.011
Molecule61,OC1=C(CCCCc2ccc(Oc3ccccc3)cc2)C(=O)c4ccccc4C1=O,1,0,0,0,0,8,2,-2,398.457,7.973,737.364,114.808,122.325,500.231,0,1304.207,1,5.25,0.0487374,0.00712,0.7829138,45.681,15.052,20.242,10.599,5.002,-6.449,-6.536,-7.43,685.311,-1.249,328.824,-1.244,9.089,1.591,3,0.784,1,94.033,0,0,80.674,4,1,22,0,22,0,30,1,0.008
Molecule62,OC1=C(CCCCCCCCCCBr)C(=O)c2ccccc2C1=O,0,0,0,0,0,10,3,-2,393.32,6.417,681.604,318.916,130.762,152.583,79.342,1197.054,0,6,0.034394,0,0.7999122,36.788,11.918,15.733,7.019,3.759,-4.71,-5.177,-5.497,570.007,-1.207,733.031,-2.432,10.424,1.45,1,0.063,3,100,0,0,77.483,3,0,10,0,10,1,24,0,0.028
Molecule62,OC1=C(CCCCCCCCCCBr)C(=O)c2ccccc2C1=O,0,0,0,0,0,10,3,-2,393.32,4.078,702.53,340.851,131.35,157.411,72.918,1218.227,0,6,0.0136497,0,0.7852101,37.682,12.147,15.682,7.104,3.874,-5.078,-5.177,-5.758,562.745,-1.281,666.671,-2.426,10.429,1.435,1,0.125,3,100,0,0,78.296,3,0,10,0,10,1,24,0,0.012
Molecule62,OC1=C(CCCCCCCCCCBr)C(=O)c2ccccc2C1=O,1,0,0,0,0,11,1,-2,393.32,5.449,693.339,337.661,113.127,169.641,72.91,1204.397,1,4.75,0.0246557,0.0068509,0.7895855,36.603,12.186,16.146,7.053,4.537,-5.679,-5.912,-5.746,837.747,-1.13,1024.812,-1.951,9.858,1.709,2,0.489,3,100,0,0,72.734,3,0,10,0,10,0,24,0,0.009
Molecule62,OC1=C(CCCCCCCCCCBr)C(=O)c2ccccc2C1=O,0,0,0,0,0,11,3,-2,393.32,9.976,691.266,334.771,112.86,170.743,72.893,1201.254,1,4.75,0.0828411,0.0068714,0.7905747,36.488,12.159,16.908,7.054,4.521,-5.642,-5.912,-5.735,842.656,-1.124,1031.083,-1.942,9.459,1.574,2,0.481,3,100,0,0,71.34,3,0,10,0,10,0,24,0,0.01
Molecule63,OC1=C([C@@H]2CC[C@@H](CC2)C3CCCCC3)C(=O)c4ccccc4C1=O,0,0,0,0,0,0,2,0,338.446,5.385,591.53,320.536,117.381,153.613,0,1095.863,0,6,0.0264629,0,0.8690122,39.169,10.37,16.563,8.896,2.89,-4.285,-3.954,-4.384,763.44,-0.473,369.525,-3.142,10.398,1.414,1,0.194,3,95.463,0,0,75.329,3,0,22,0,22,13,25,0,0.013
Molecule63,OC1=C([C@@H]2CC[C@@H](CC2)C3CCCCC3)C(=O)c4ccccc4C1=O,0,0,0,0,0,0,2,0,338.446,5.385,591.5,320.507,117.381,153.613,0,1095.849,0,6,0.0264631,0,0.8690478,39.169,10.37,16.563,8.896,2.89,-4.285,-3.954,-4.384,763.441,-0.473,369.525,-3.142,10.398,1.414,1,0.194,3,95.463,0,0,75.329,3,0,22,0,22,13,25,0,0.013
Molecule63,OC1=C([C@@H]2CC[C@@H](CC2)C3CCCCC3)C(=O)c4ccccc4C1=O,0,0,0,0,0,1,0,0,338.446,3.182,619.608,340.875,110.782,167.95,0,1112.696,1,4.75,0.0091014,0.0076661,0.8381069,39.338,10.745,17.017,9.029,3.711,-5.674,-4.737,-4.953,881.759,-0.548,431.797,-2.874,9.821,1.688,2,0.683,3,100,0,0,70.899,3,0,22,0,22,12,25,0,0.001
Molecule63,OC1=C([C@@H]2CC[C@@H](CC2)C3CCCCC3)C(=O)c4ccccc4C1=O,0,0,0,0,0,1,2,0,338.446,8.01,618.466,339.784,109.844,168.839,0,1111.915,1,4.75,0.0576953,0.0076803,0.8392603,39.315,10.738,17.676,9.026,3.714,-5.653,-4.737,-4.938,900.019,-0.536,441.47,-2.853,9.435,1.549,2,0.681,3,100,0,0,69.458,3,0,22,0,22,12,25,0,0.001
Molecule64,Cc1ccc(SC2=C(O)C(=O)c3ccccc3C2=O)cc1,0,0,0,0,0,2,2,0,296.34,4.316,531.585,89.621,122.249,292.973,26.741,927.599,0,6.5,0.0200811,0,0.8652988,32.482,9.978,14.655,9.793,1.78,-2.678,-3.245,-5.109,686.449,-0.58,461.563,-2.548,9.492,1.381,2,-0.513,3,88.139,0,0,80.643,3,0,16,0,16,1,21,0,1.758
Molecule64,Cc1ccc(SC2=C(O)C(=O)c3ccccc3C2=O)cc2,0,0,0,0,0,2,2,0,296.34,4.292,531.417,89.61,122.102,292.954,26.75,927.65,0,6.5,0.0198555,0,0.8656038,32.484,9.979,14.652,9.792,1.782,-2.675,-3.245,-5.104,688.667,-0.578,463.228,-2.546,9.492,1.381,2,-0.513,3,88.172,0,0,80.643,3,0,16,0,16,1,21,0,1.782
Molecule64,Cc1ccc(SC2=C(O)C(=O)c3ccccc3C2=O)cc3,1,0,0,0,0,3,0,0,296.34,5.08,522.715,88.196,110.127,289.421,34.971,914.898,1,4.75,0.0282099,0.0090872,0.8719309,31.298,10.06,14.819,9.189,2.765,-4.026,-4.309,-4.985,894.473,-0.497,681.667,-2.242,8.91,1.864,2,0.085,3,95.963,0,0,74.227,3,0,16,0,16,0,21,0,0.265
Molecule64,Cc1ccc(SC2=C(O)C(=O)c3ccccc3C2=O)cc4,0,0,0,0,0,3,2,0,296.34,5.859,537.313,88.189,114.315,301.879,32.931,922.281,1,4.75,0.0372258,0.0088403,0.8527987,31.712,10.15,15.062,9.336,2.779,-4.049,-4.309,-5.354,816.308,-0.584,601.824,-2.275,8.962,1.58,2,0.096,3,95.334,0,0,71.698,3,0,16,0,16,0,21,0,0.14
Molecule65,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,6,0,0,0,0,20,2,-2,486.752,5.52,1025.803,711.354,130.971,156.857,26.621,1821.419,0,6.5,0.016728,0,0.703139,55.395,18.379,21.326,6.146,7.391,-9.113,-6.93,-7.084,567.422,-2.343,375.129,-1.461,8.877,1.423,1,1.318,1,100,0,0,78.1,3,1,10,0,10,1,34,1,0
Molecule65,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,6,0,0,0,0,20,2,-2,486.752,5.172,1005.384,688.228,129.188,158.97,28.997,1801.269,0,6.5,0.0148493,0,0.7121186,54.609,18.059,21.089,6.1,7.284,-8.736,-6.93,-6.948,589.941,-2.269,403.152,-1.42,8.872,1.445,1,1.259,1,100,0,0,78.085,3,1,10,0,10,1,34,1,0
Molecule65,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,8,0,0,0,0,21,0,-2,486.752,4.189,1033.528,705.976,124.209,170.168,33.174,1824.18,1,5.25,0.0096191,0.0050797,0.6985884,54.991,18.803,21.82,6.224,8.031,-9.886,-7.633,-7.221,657.693,-2.317,477.948,-1.193,8.836,1.705,2,1.653,1,100,0,0,74.105,3,1,10,0,10,0,34,1,0
Molecule65,CCCCCCCCCCSCCCCCCCCCCC1=C(O)C(=O)c2ccccc2C1=O,7,0,0,0,0,21,2,-2,486.752,9.884,1015.942,684.435,122.42,172.082,37.004,1807.124,1,5.25,0.0540618,0.0051676,0.7062438,54.326,18.538,22.261,6.184,7.953,-9.578,-7.633,-7.106,683.892,-2.248,523.24,-1.153,8.891,1.579,2,1.607,1,100,0,0,72.508,3,1,10,0,10,0,34,1,0
Molecule66,Cc1ccc(SCCCCCCCCCCC2=C(O)C(=O)c3ccccc3C2=O)cc1,2,0,0,0,0,12,2,-2,436.608,4.898,856.654,394.291,131.615,297.881,32.867,1521.709,0,6.5,0.0157642,0,0.7468736,49.884,16.003,20.107,8.469,5.621,-7.237,-6.224,-7.048,559.487,-1.652,399.748,-1.744,8.46,1.445,2,0.787,1,96.077,0,0,78.348,3,1,16,0,16,1,31,1,0
Molecule66,Cc1ccc(SCCCCCCCCCCC2=C(O)C(=O)c3ccccc3C2=O)cc2,1,0,0,0,0,12,2,-2,436.608,5.209,819.123,375.362,123.756,287.13,32.875,1496.222,0,6.5,0.0181376,0,0.7723483,48.762,15.429,19.821,8.252,5.496,-6.526,-6.224,-6.585,664.242,-1.462,481.279,-1.637,8.408,1.442,2,0.713,1,96.682,0,0,77.48,3,1,16,0,16,1,31,1,0.003
Molecule66,Cc1ccc(SCCCCCCCCCCC2=C(O)C(=O)c3ccccc3C2=O)cc3,3,0,0,0,0,13,0,-2,436.608,2.42,868.552,397.555,124.366,313.644,32.987,1526.058,1,5.25,0.003839,0.0060445,0.7380453,49.567,16.416,20.518,8.568,6.295,-8.157,-6.958,-7.266,655.451,-1.661,475.069,-1.459,8.421,1.7,3,1.169,1,100,0,0,74.03,3,1,16,0,16,0,31,1,0
