molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
83_1-wt-1,COc1c([O])c(Br)c(Br)c(O)c1OC,0,0,0,0,0,4,0,0,327.957,4.21,408.076,164.656,80.143,33.059,130.218,671.832,2,3,0.0263763,0.0103967,0.9090708,18.48,6.774,10.735,6.519,2.059,-2.532,-4.911,-3.161,1721.495,-0.005,4599.071,-2.496,9.062,0.639,4,-0.323,3,96.92,0,0,56.356,4,0,6,0,6,0,14,0,3.075
83_1-wt-1,COc1c([O])c(Br)c(Br)c(O)c1OC,0,0,0,0,0,4,0,1,327.957,4.359,407.05,165.016,78.759,33.158,130.117,670.048,2,3,0.028357,0.0104229,0.9097489,18.41,6.751,10.731,6.507,2.058,-2.515,-4.911,-3.15,1774.311,0.007,4745.702,-2.47,8.854,0.617,4,-0.327,3,100,0,0,55.862,4,0,6,0,6,0,14,0,3.396
84_0-wt-1,COC1=C(OC)C(=O)C(=C(C)C1=O)C,1,0,0,0,0,2,0,0,196.202,1.059,407.596,307.751,87.976,11.87,0,674.046,0,5.5,0.0016649,0,0.9121389,19.65,5.357,8.679,6.355,0.419,-0.736,-1.048,-3.01,1450.859,-0.262,739.687,-2.907,10.057,1.827,4,-0.981,3,85.987,0,0,69.555,4,0,6,0,6,0,14,0,44.657
84_1-wt-1,COc1c([O])c(C)c(C)c(O)c1OC,0,0,0,0,0,4,0,0,198.218,1.252,410.426,306.64,75.241,28.545,0,680.564,2,3,0.0023032,0.0103372,0.9116804,18.786,5.901,9.841,6.415,1.511,-1.952,-2.364,-3.097,1915.973,-0.281,999.032,-2.422,8.673,0.126,6,-0.3,3,94.539,0,0,54.835,4,0,6,0,6,0,14,0,7.459
85_0-wt-1,CCCCCCCCCCC1=C(C)C(=O)C(=C(OC)C1=O)OC,1,0,0,0,0,11,0,-1,322.444,1.481,686.097,595.741,78.32,12.036,0,1200.32,0,5.5,0.0018276,0,0.7961184,34.935,10.036,13.437,4.976,3.92,-4.548,-3.729,-4.888,1791.393,-0.923,929.008,-1.864,9.78,1.751,4,0.164,3,100,0,0,65.966,4,0,6,0,6,0,23,0,0.125
85_1-wt-1,CCCCCCCCCCc1c(C)c(O)c(OC)c(OC)c1[O],0,0,0,0,0,13,0,-1,324.459,1.386,670.268,590.107,62.367,17.794,0,1192.434,2,3,0.0016114,0.0063298,0.8113465,33.39,10.322,14.376,4.894,4.884,-5.061,-4.84,-4.669,2537.892,-0.852,1353.747,-1.358,8.688,0.144,6,0.63,3,100,0,0,52.836,4,0,6,0,6,0,23,0,0.124
86_0-wt-1,COC1=C(OC)C(=O)C(=C(C)C1=O)CC=C(C)C,1,0,0,0,0,4,0,0,250.294,4.279,491.584,397.63,69.321,24.634,0,860.361,0,5.5,0.0212827,0,0.8899266,25.945,7.003,10.998,6.076,1.779,-2.002,-2.197,-3.431,2180.385,-0.261,1148.852,-2.326,9.706,1.847,6,-0.525,3,100,0,0,67.681,4,0,6,0,6,0,18,0,11.762
86_1-wt-1,COc1c([O])c(CC=C(C)C)c(C)c(O)c1OC,0,0,0,0,0,6,0,0,252.31,1.424,506.766,413.671,59.607,33.488,0,879.448,2,3,0.0023072,0.008372,0.875987,25.509,7.557,12.009,6.133,2.97,-3.306,-3.4,-3.698,2695.518,-0.316,1444.852,-1.924,8.665,0.126,8,0.107,3,100,0,0,53.302,4,0,6,0,6,0,18,1,1.484
87_0-wt-1,CC(O)C1=CC(=O)C=CC1=O,3,0,0,0,0,2,0,-1,152.149,1.666,350.459,95.649,151.532,103.278,0,549.133,0,4.7,0.0050519,0,0.925366,15.524,5.263,7.327,6.484,-0.324,-0.176,-0.484,-3.232,362.179,-0.737,165.044,-3.756,10.88,2.002,2,-1.13,2,70.848,0,0,78.964,3,0,6,0,6,0,11,0,22.595
87_0-wt-1,CC(O)C1=CC(=O)C=CC1=O,3,0,0,0,0,2,0,-1,152.149,1.666,350.459,95.649,151.532,103.278,0,549.134,0,4.7,0.0050517,0,0.9253659,15.524,5.263,7.327,6.484,-0.324,-0.176,-0.484,-3.232,362.179,-0.737,165.044,-3.756,10.88,2.002,2,-1.13,2,70.848,0,0,78.964,3,0,6,0,6,0,11,0,22.595
87_0-wt-1,CC(O)C1=CC(=O)C=CC1=O,3,0,0,0,0,2,0,-1,152.149,1.247,344.138,94.994,162.901,86.243,0,543.074,0,4.7,0.0028612,0,0.9354174,15.119,5.264,7.203,6.43,-0.477,0.01,-0.484,-2.988,282.562,-0.798,126.203,-4.026,10.921,2.038,2,-1.148,2,68.022,0,0,82.357,3,0,6,0,6,0,11,0,16.005
87_0-wt-1,CC(O)C1=CC(=O)C=CC1=O,3,0,0,0,0,2,0,-1,152.149,1.247,344.138,94.994,162.901,86.243,0,543.074,0,4.7,0.0028613,0,0.9354173,15.119,5.264,7.203,6.43,-0.477,0.01,-0.484,-2.988,282.562,-0.798,126.203,-4.026,10.921,2.038,2,-1.148,2,68.022,0,0,82.358,3,0,6,0,6,0,11,0,16.005
87_1-wt-1,CC(O)c1cc(O)ccc1[O],0,0,0,0,0,4,0,-1,154.165,1.807,357.115,94.103,142.076,120.936,0,557.511,3,3.2,0.005859,0.0155204,0.9173309,14.744,6.01,10.517,9.031,0.321,-1.004,-1.486,-3.446,445.238,-0.803,206.31,-3.328,8.834,-0.022,4,-0.671,3,76.23,0,0,64.844,3,0,6,0,6,0,11,0,7.172
87_1-wt-1,CC(O)c1cc(O)ccc1[O],0,0,0,0,0,4,0,-1,154.165,1.807,357.115,94.103,142.076,120.936,0,557.511,3,3.2,0.0058588,0.0155204,0.9173309,14.744,6.01,10.517,9.031,0.321,-1.004,-1.486,-3.446,445.238,-0.803,206.31,-3.328,8.834,-0.022,4,-0.671,3,76.23,0,0,64.844,3,0,6,0,6,0,11,0,7.172
88_0-wt-1,COC(=O)C1=CC(=O)C=CC1=O,3,0,0,0,0,1,1,-1,166.133,2.577,375.612,98.386,170.043,107.183,0,579.849,0,6,0.0114573,0,0.8953006,17.433,5.457,8.858,8.198,-0.895,-0.031,-0.178,-3.737,241.758,-0.911,106.625,-4.18,11.006,2.238,0,-1.346,2,64.361,0,0,94.85,4,0,6,0,6,0,12,0,10.233
88_1-wt-1,COC(=O)c1cc(O)ccc1[O],0,0,0,0,0,3,1,-1,168.149,2.871,379.061,98.394,151.743,128.924,0,585.595,1,2.5,0.0140805,0.0065953,0.8930061,16.586,5.75,8.035,5.806,1.871,-2.008,-2.003,-3.878,360.512,-0.886,164.223,-3.574,9.017,0.517,2,-0.377,3,83.666,0,0,78.455,4,0,6,0,6,0,12,0,0.618
88_1-wt-1,COC(=O)c1cc(O)ccc1[O],0,0,0,0,0,3,1,-1,168.149,4.413,378.908,98.321,152.642,127.945,0,585.065,1,2.5,0.0332914,0.0065979,0.8928266,16.556,5.742,8.29,5.805,1.862,-2.005,-2.003,-3.876,353.502,-0.894,160.774,-3.594,8.802,0.476,2,-0.378,3,83.46,0,0,78.718,4,0,6,0,6,0,12,0,0.594
89_0-wt-1,COC(=O)C1=C(C(=O)C=CC1=O)[S](=O)(=O)c2ccccc2,3,0,0,0,0,3,1,-2,306.289,5.481,524.417,97.071,166.611,260.424,0.31,893.587,0,10,0.0336202,0,0.8555517,30.168,9.497,15.884,13.074,-0.592,-0.432,-1.658,-5.111,260.573,-1.134,116.075,-3.385,10.038,2.598,0,-1.59,2,66.719,0,0,116.607,6,0,12,0,12,0,21,0,46.727
89_1-wt-1,COC(=O)c1c([O])ccc(O)c1[S](=O)(=O)c2ccccc2,0,0,0,0,0,5,1,-2,308.305,7.193,489.351,62.918,176.35,249.998,0.085,861.275,0,5.5,0.0600777,0,0.8946208,27.491,9.384,12.948,8.111,1.308,-1.797,-3.788,-4.429,210.655,-1.207,91.976,-3.409,9.093,0.924,2,-0.565,3,76.192,0,0,101.909,6,0,12,0,12,0,21,0,1.919
